@relation Learn_04

@attribute	Asmv	numeric
@attribute	Gsmv	numeric
@attribute	Aavg	numeric
@attribute	Astdev	numeric
@attribute	Gavg	numeric
@attribute	Gstdev	numeric
@attribute	state	{ unknown, idle, walk, active }


@data
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.05209, 25.4873, 1.82875, 0.0183286, 14.5375, 10.3186, idle
1.07019, 42.078, 1.83375, 0.0179844, 21.6775, 18.2245, idle
1.01084, 41.8596, 1.82375, 0.0360338, 27.245, 20.4416, idle
0.97857, 36.3866, 1.80625, 0.0597782, 33.5425, 21.0057, idle
1.01292, 31.4805, 1.795, 0.0626498, 39.1962, 19.2194, idle
1.04077, 40.0882, 1.79125, 0.0613265, 46.555, 17.3434, idle
1.04254, 42.9507, 1.785, 0.0585235, 53.9088, 14.2129, idle
1.02552, 24.503, 1.77, 0.0494975, 55.3438, 12.1821, idle
1.03832, 18.0649, 1.765, 0.0471699, 54.7875, 13.2235, idle
1.05934, 64.1597, 1.75875, 0.0378938, 57.6575, 16.6318, idle
1.09531, 66.3417, 1.775, 0.0517204, 63.27, 21.4683, idle
1.0104, 37.6278, 1.78125, 0.0419635, 61.9113, 22.1281, idle
1.04062, 2.46274, 1.7875, 0.0389711, 55.7912, 29.4183, idle
1.0557, 3.24683, 1.78875, 0.0395087, 47.9387, 33.3291, idle
1.04322, 3.07094, 1.78875, 0.0395087, 39.4037, 34.5565, idle
1.06226, 3.00722, 1.7975, 0.0376663, 34.6875, 36.4457, idle
1.04043, 2.2865, 1.8, 0.0364005, 31.4563, 37.9176, idle
1.05934, 3.42942, 1.8025, 0.0369966, 21.4738, 32.5224, idle
1.05114, 2.14002, 1.795, 0.0273861, 9.42625, 14.0626, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.08347, 19.8274, 1.83375, 0.0179844, 14.3775, 10.029, idle
1.14412, 25.1937, 1.8525, 0.0435172, 18.2512, 11.6483, idle
0.930269, 59.1018, 1.82, 0.106771, 27.305, 23.6236, idle
1.06424, 99.1764, 1.8125, 0.108599, 47.4612, 50.8514, idle
1.0479, 55.1176, 1.8025, 0.110199, 58.085, 50.2465, idle
1.12147, 16.2425, 1.815, 0.118004, 59.4237, 49.0433, idle
1.07731, 13.7196, 1.8175, 0.118717, 60.325, 48.2622, idle
1.03928, 22.0806, 1.8075, 0.117234, 60.9763, 47.8851, idle
1.0173, 11.9324, 1.7925, 0.118506, 58.6238, 49.6686, idle
1.03426, 11.6879, 1.76875, 0.10018, 56.1988, 51.1489, idle
1.064, 21.8247, 1.8, 0.0618466, 49.7763, 50.6895, idle
1.0347, 35.1368, 1.8, 0.0618466, 34.8325, 24.289, idle
1.01735, 38.6206, 1.79375, 0.0687273, 31.4287, 16.7103, idle
1.04207, 24.2385, 1.76625, 0.0502338, 34.2362, 16.3515, idle
1.04062, 2.46274, 1.7575, 0.0376663, 32.0313, 18.9317, idle
1.0557, 3.24683, 1.76, 0.0403113, 28.2075, 20.8529, idle
1.04322, 3.07094, 1.7675, 0.0396074, 27.1125, 21.8092, idle
1.06226, 3.00722, 1.77375, 0.0432832, 25.49, 22.9582, idle
1.04043, 2.2865, 1.77125, 0.0416646, 22.0238, 23.9458, idle
1.05934, 3.42942, 1.77875, 0.0442825, 16.625, 22.1075, idle
1.05114, 2.14002, 1.7925, 0.0334477, 8.84875, 12.5376, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.08347, 19.8274, 1.83375, 0.0179844, 14.3775, 10.029, idle
1.01612, 18.5521, 1.81625, 0.057432, 17.345, 10.4233, idle
1.0098, 17.0673, 1.7975, 0.0749583, 19.5675, 10.4921, idle
1.01366, 11.0615, 1.78125, 0.0820728, 20.6412, 9.55488, idle
1.03213, 6.299, 1.76625, 0.0827553, 20.6963, 9.47947, idle
1.00881, 6.02618, 1.74625, 0.0842522, 20.6225, 9.57371, idle
1.00693, 9.54969, 1.7225, 0.0812019, 20.485, 9.67378, idle
1.03121, 5.24711, 1.69875, 0.0594637, 17.5588, 9.82889, idle
1.0263, 3.95568, 1.67875, 0.0169097, 14.1775, 8.79902, idle
1.05309, 10.8564, 1.6875, 0.0258602, 12.84, 7.07489, idle
1.02937, 6.13144, 1.69625, 0.0299739, 10.5688, 4.33577, idle
1.04062, 11.6289, 1.69875, 0.0301817, 10.9863, 4.92563, idle
1.05323, 15.7668, 1.70125, 0.0317952, 13.2312, 6.73909, idle
1.03909, 13.6916, 1.70875, 0.0305931, 14.7125, 6.77048, idle
1.04062, 2.46274, 1.72625, 0.0319912, 13.5462, 7.7042, idle
1.0557, 3.24683, 1.7425, 0.0369966, 13.3, 7.94366, idle
1.04322, 3.07094, 1.755, 0.0339116, 13.2338, 8.01301, idle
1.06226, 3.00722, 1.765, 0.03937, 11.43, 8.26933, idle
1.04043, 2.2865, 1.77125, 0.0388708, 10.6437, 8.70311, idle
1.05934, 3.42942, 1.785, 0.0339116, 8.96625, 8.21221, idle
1.05114, 2.14002, 1.795, 0.0273861, 6.11, 5.32774, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.00319, 30.0772, 1.8075, 0.0655267, 16.1412, 13.6137, idle
1.00901, 30.6087, 1.7925, 0.0761167, 21.3275, 16.1765, idle
1.05792, 46.804, 1.79, 0.0754983, 28.9913, 22.3048, idle
1.03523, 43.0872, 1.78125, 0.0755707, 36.8588, 24.2012, idle
1.00409, 35.03, 1.765, 0.0772981, 42.3225, 21.7429, idle
1.03894, 27.3305, 1.75625, 0.0733037, 45.8025, 18.002, idle
1.04867, 42.6909, 1.7475, 0.0666615, 52.9413, 15.1054, idle
0.98813, 68.5102, 1.72625, 0.0489738, 61.4888, 18.735, idle
1.00005, 61.2002, 1.735, 0.0377492, 65.5725, 18.5475, idle
1.05499, 54.2018, 1.75125, 0.0425551, 67.4, 17.2894, idle
1.06569, 44.5661, 1.755, 0.047697, 67.135, 17.2453, idle
1.03247, 36.9164, 1.75875, 0.0483315, 65.6175, 17.4592, idle
1.03566, 4.34379, 1.76875, 0.0431386, 59.875, 26.5005, idle
1.04062, 2.46274, 1.7725, 0.0435172, 55.7563, 31.8212, idle
1.0557, 3.24683, 1.7775, 0.0452079, 47.4588, 35.1863, idle
1.04322, 3.07094, 1.78875, 0.0344374, 35.7163, 31.6617, idle
1.06226, 3.00722, 1.8025, 0.0185405, 26.335, 28.3939, idle
1.04043, 2.2865, 1.79875, 0.0176334, 19.0538, 25.8036, idle
1.05934, 3.42942, 1.7975, 0.0156125, 11.115, 17.6833, idle
1.05114, 2.14002, 1.80125, 0.0145237, 4.25125, 0.885811, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.08347, 19.8274, 1.83375, 0.0179844, 14.3775, 10.029, idle
1.12009, 21.7868, 1.8475, 0.0315238, 16.7425, 9.85059, idle
1.07508, 23.089, 1.85, 0.03, 20.2775, 11.6645, idle
1.05849, 36.8074, 1.85, 0.03, 26.5512, 15.6759, idle
1.03015, 41.7147, 1.84375, 0.0377285, 33.6212, 18.023, idle
1.03774, 26.8127, 1.83875, 0.0416646, 37.5538, 15.4177, idle
1.02811, 7.15341, 1.83125, 0.0459449, 37.115, 16.1131, idle
1.0685, 10.875, 1.82875, 0.0442825, 35.6475, 17.1748, idle
1.06442, 15.0467, 1.8275, 0.0438035, 34.5162, 17.654, idle
1.05243, 12.2326, 1.815, 0.0264575, 33.615, 18.3254, idle
1.02176, 10.3169, 1.805, 0.03, 30.7525, 19.1598, idle
1.04221, 5.49954, 1.8025, 0.0294746, 24.765, 17.3419, idle
1.04221, 2.78268, 1.805, 0.0282843, 17.2138, 10.3899, idle
1.02552, 2.98647, 1.8025, 0.0303109, 12.7387, 6.48412, idle
1.04062, 2.46274, 1.80375, 0.029554, 11.8737, 7.14134, idle
1.0557, 3.24683, 1.79875, 0.0242061, 10.1687, 6.98961, idle
1.04322, 3.07094, 1.7925, 0.0185405, 7.8525, 5.11226, idle
1.06226, 3.00722, 1.7925, 0.0185405, 6.215, 3.84063, idle
1.04043, 2.2865, 1.79625, 0.0140868, 4.7075, 1.83235, idle
1.05934, 3.42942, 1.79875, 0.0161536, 4.235, 0.730171, idle
1.05114, 2.14002, 1.8, 0.0165831, 4.16, 0.821751, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.03063, 7.14382, 1.825, 0.0239792, 11.895, 7.42184, idle
0.998299, 8.16903, 1.81375, 0.042408, 12.4688, 7.06241, idle
1.06518, 6.16933, 1.81625, 0.0432832, 12.3175, 7.12866, idle
1.00886, 52.6989, 1.80375, 0.0536045, 20.42, 20.6197, idle
1.01863, 64.1185, 1.795, 0.0543139, 29.4725, 27.6239, idle
1.04422, 21.2103, 1.79125, 0.052782, 32.9462, 26.529, idle
1.02703, 23.5724, 1.77875, 0.0515843, 36.0125, 25.5739, idle
1.11508, 43.052, 1.7825, 0.0586835, 40.4275, 27.1889, idle
1.07648, 50.0595, 1.7925, 0.0639824, 47.5437, 26.3514, idle
1.09854, 39.7592, 1.815, 0.0661438, 52.7725, 22.1931, idle
1.06925, 18.9311, 1.81625, 0.0666966, 54.735, 18.6126, idle
1.02859, 50.4863, 1.82375, 0.0582961, 53.755, 17.8759, idle
1.11418, 95.6101, 1.84375, 0.0604023, 57.0613, 23.8416, idle
1.04062, 2.46274, 1.8425, 0.0613901, 52.9487, 29.2464, idle
1.0557, 3.24683, 1.85125, 0.0501093, 48.7237, 33.1858, idle
1.04322, 3.07094, 1.8375, 0.0499375, 41.1137, 35.368, idle
1.06226, 3.00722, 1.8325, 0.0494343, 32.9462, 35.4602, idle
1.04043, 2.2865, 1.81875, 0.0437143, 26.8763, 35.8723, idle
1.05934, 3.42942, 1.815, 0.0421307, 24.525, 36.5685, idle
1.05114, 2.14002, 1.81875, 0.0401365, 16.8887, 33.7928, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.03619, 26.4605, 1.82375, 0.026428, 15.6738, 12.5947, idle
1.00469, 10.4208, 1.8075, 0.0547152, 16.7875, 12.013, idle
1.06118, 21.4455, 1.80375, 0.054758, 19.195, 12.3156, idle
1.10793, 9.19681, 1.815, 0.065192, 20.1462, 11.6156, idle
1.08628, 14.9175, 1.82125, 0.0686363, 21.5725, 10.6208, idle
1.03619, 34.2157, 1.81375, 0.0705226, 26.2262, 12.0556, idle
1.0625, 24.8452, 1.81, 0.0698212, 28.4587, 11.2286, idle
1.07126, 20.8462, 1.80375, 0.0663207, 27.6288, 11.3136, idle
1.10295, 14.9744, 1.81625, 0.0681795, 24.6262, 10.0598, idle
1.07341, 12.645, 1.83375, 0.0449826, 24.585, 10.1028, idle
1.09375, 18.341, 1.84125, 0.0419635, 24.5725, 10.0972, idle
1.09266, 15.1508, 1.83125, 0.0329536, 25.6713, 9.4151, idle
1.04062, 2.46274, 1.82, 0.0295804, 23.7787, 11.8188, idle
1.0557, 3.24683, 1.825, 0.0234521, 18.6312, 9.81282, idle
1.04322, 3.07094, 1.8225, 0.0258602, 15.2175, 9.32015, idle
1.06226, 3.00722, 1.8225, 0.0258602, 12.7663, 9.37963, idle
1.04043, 2.2865, 1.8125, 0.0204634, 10.845, 9.56434, idle
1.05934, 3.42942, 1.8125, 0.0204634, 9.8, 9.62669, idle
1.05114, 2.14002, 1.8075, 0.0147902, 6.5375, 6.44781, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.06869, 23.9814, 1.82875, 0.0183286, 15.2725, 11.7535, idle
1.09192, 22.1698, 1.83375, 0.0179844, 18.375, 11.9981, idle
1.04024, 21.0704, 1.8275, 0.0277263, 21.1713, 12.2978, idle
1.06489, 19.8933, 1.8275, 0.0277263, 24.4937, 11.6077, idle
1.06071, 6.38833, 1.825, 0.0282843, 24.7425, 11.2547, idle
1.05243, 6.63522, 1.81875, 0.0317952, 25.0075, 10.8949, idle
1.0538, 12.5803, 1.8125, 0.0319179, 25.7125, 10.3344, idle
1.08079, 10.062, 1.8075, 0.0248747, 23.9112, 10.6446, idle
1.06217, 10.9156, 1.80625, 0.0249687, 21.335, 8.94502, idle
1.05665, 10.0405, 1.79875, 0.0189984, 19.7062, 8.35482, idle
1.06269, 6.45378, 1.80125, 0.0161536, 17.05, 7.24575, idle
1.0437, 4.78983, 1.795, 0.0173205, 13.7088, 4.44814, idle
1.04062, 2.46274, 1.7925, 0.0163936, 12.9938, 5.4351, idle
1.0557, 3.24683, 1.79625, 0.0165359, 12.235, 6.06197, idle
1.04322, 3.07094, 1.79625, 0.0165359, 10.3488, 5.77412, idle
1.06226, 3.00722, 1.795, 0.0141421, 8.86875, 5.70417, idle
1.04043, 2.2865, 1.79375, 0.0140868, 6.9225, 4.52473, idle
1.05934, 3.42942, 1.7975, 0.0163936, 5.47625, 2.35809, idle
1.05114, 2.14002, 1.8, 0.0165831, 4.46875, 1.23104, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.08803, 5.18985, 1.8325, 0.0171391, 11.0725, 7.68361, idle
1.04805, 6.35159, 1.82625, 0.029128, 11.675, 7.39481, idle
1.04422, 10.7837, 1.81875, 0.0365505, 12.0375, 7.36946, idle
1.03639, 22.5548, 1.8075, 0.0468375, 14.3925, 8.34788, idle
1.09316, 21.56, 1.80875, 0.0475493, 16.8087, 8.76149, idle
1.08176, 15.6588, 1.81, 0.0482183, 19.0237, 8.69137, idle
1.03586, 4.09686, 1.8, 0.0492443, 17.98, 9.66665, idle
1.04566, 2.49227, 1.78875, 0.0416646, 14.6013, 9.52426, idle
1.06104, 5.81925, 1.78375, 0.0373957, 15.0688, 9.16531, idle
1.05991, 1.55235, 1.78875, 0.0365505, 14.085, 10.0208, idle
1.07247, 2.15548, 1.79625, 0.0360338, 12.9, 10.6449, idle
1.04929, 8.07243, 1.8025, 0.0272718, 11.2487, 9.45877, idle
1.0656, 8.35417, 1.79875, 0.0236841, 9.57125, 7.56483, idle
1.04062, 2.46274, 1.7925, 0.0178536, 6.7175, 4.19679, idle
1.0557, 3.24683, 1.79875, 0.0136359, 6.6025, 4.23417, idle
1.04322, 3.07094, 1.8, 0.0122474, 6.78625, 4.11178, idle
1.06226, 3.00722, 1.8025, 0.0139194, 6.09, 4.05949, idle
1.04043, 2.2865, 1.80125, 0.0145237, 6.20375, 3.9633, idle
1.05934, 3.42942, 1.80125, 0.0145237, 6.48625, 3.82511, idle
1.05114, 2.14002, 1.805, 0.0122474, 5.26875, 3.14666, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.06738, 5.1819, 1.82875, 0.0183286, 11.3775, 7.51443, idle
1.05319, 1.95259, 1.825, 0.0239792, 11.1013, 7.76731, idle
1.05138, 5.16707, 1.82, 0.0282843, 10.895, 7.81847, idle
1.06273, 2.63441, 1.8175, 0.0290474, 10.5712, 8.02156, idle
1.06611, 5.45065, 1.81375, 0.029128, 10.3712, 8.1175, idle
1.05366, 6.05598, 1.8075, 0.0303109, 10.37, 8.11775, idle
1.06832, 4.98514, 1.80375, 0.0278107, 9.44, 8.06315, idle
1.04408, 2.32086, 1.79125, 0.0145237, 5.99875, 2.22716, idle
1.07285, 5.89978, 1.7925, 0.0163936, 6.245, 2.54629, idle
1.03576, 1.80047, 1.79, 0.0193649, 6.15625, 2.66268, idle
1.05669, 3.35418, 1.79, 0.0193649, 5.84, 2.54401, idle
1.06471, 3.61177, 1.79, 0.0193649, 5.9025, 2.51557, idle
1.04062, 2.46274, 1.78875, 0.0189984, 5.63625, 2.62277, idle
1.0557, 3.24683, 1.7925, 0.0198431, 5.14375, 2.34309, idle
1.04322, 3.07094, 1.79, 0.0187083, 4.8925, 2.27377, idle
1.06226, 3.00722, 1.79625, 0.0193245, 5.0525, 2.15435, idle
1.04043, 2.2865, 1.7925, 0.0171391, 4.17875, 0.995005, idle
1.05934, 3.42942, 1.8, 0.0141421, 4.57125, 0.834063, idle
1.05114, 2.14002, 1.80375, 0.0121835, 4.22625, 0.862032, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.04312, 5.54383, 1.82125, 0.0317952, 11.4925, 7.47231, idle
1.04862, 6.03779, 1.8175, 0.0345507, 11.92, 7.20158, idle
1.07121, 5.58001, 1.81625, 0.0346185, 11.57, 7.35808, idle
1.04828, 6.90267, 1.81, 0.0377492, 12.0962, 7.16471, idle
1.06907, 11.7944, 1.8075, 0.0369966, 13.7125, 7.37823, idle
1.07638, 6.9858, 1.80625, 0.0363791, 13.9975, 7.22464, idle
1.07107, 5.93345, 1.80125, 0.0340725, 13.21, 7.50833, idle
1.07299, 7.96716, 1.79375, 0.0228788, 10.6013, 3.91364, idle
1.03315, 2.88841, 1.7925, 0.0253722, 10.0388, 4.37768, idle
1.06386, 3.03661, 1.795, 0.025, 9.5875, 4.66203, idle
1.06386, 0.65192, 1.79375, 0.024463, 8.82125, 5.44719, idle
1.05873, 1.88632, 1.79625, 0.0228788, 7.75, 5.69723, idle
1.04062, 2.46274, 1.79375, 0.0223257, 5.6675, 3.22807, idle
1.0557, 3.24683, 1.7925, 0.0210654, 4.88875, 2.50335, idle
1.04322, 3.07094, 1.79125, 0.0208791, 4.495, 2.24932, idle
1.06226, 3.00722, 1.7925, 0.0222205, 3.8225, 1.30717, idle
1.04043, 2.2865, 1.79875, 0.0105327, 3.6425, 1.27969, idle
1.05934, 3.42942, 1.80125, 0.0126861, 3.69375, 1.34593, idle
1.05114, 2.14002, 1.8025, 0.0129904, 3.9425, 0.940542, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
1.06799, 10.2764, 1.8225, 0.0119896, 7.3175, 3.47836, idle
1.08715, 17.5048, 1.8275, 0.0198431, 10.7813, 7.91888, idle
1.05518, 3.83807, 1.825, 0.0239792, 11.1413, 7.63836, idle
1.05432, 4.01292, 1.82125, 0.0280346, 11.2462, 7.56344, idle
1.05432, 5.94586, 1.81625, 0.0312, 11.2913, 7.5563, idle
1.06386, 4.83142, 1.81375, 0.0315981, 11.2687, 7.56913, idle
1.03058, 1.85637, 1.80125, 0.0410602, 10.7, 7.99729, idle
1.08747, 2.25473, 1.8025, 0.0420565, 10.035, 8.34301, idle
1.05366, 3.62294, 1.795, 0.04, 9.05125, 8.26936, idle
1.07731, 4.73419, 1.78875, 0.0305931, 6.2275, 2.1687, idle
1.06174, 5.95334, 1.79, 0.0304138, 6.65, 2.45924, idle
1.06494, 4.10623, 1.79125, 0.0301817, 6.6525, 2.45878, idle
1.04781, 3.65861, 1.79, 0.0308221, 5.97375, 2.09449, idle
1.04062, 2.46274, 1.78875, 0.0305931, 5.5725, 2.18784, idle
1.0557, 3.24683, 1.79875, 0.0214695, 5.82, 1.96667, idle
1.04322, 3.07094, 1.7925, 0.0147902, 5.96875, 1.82225, idle
1.06226, 3.00722, 1.7975, 0.0163936, 5.685, 1.93285, idle
1.04043, 2.2865, 1.79375, 0.0140868, 5.13375, 1.93125, idle
1.05934, 3.42942, 1.7975, 0.0163936, 4.615, 0.92477, idle
1.05114, 2.14002, 1.8, 0.0165831, 4.2075, 0.847153, idle
1.04139, 1.74428, 1.8025, 0.0129904, 3.88625, 1.02301, idle
1.06513, 1.82746, 1.8075, 0.0147902, 3.74, 1.12229, idle
1.04537, 2.00569, 1.80625, 0.0149478, 3.56875, 1.04474, idle
1.05276, 3.25357, 1.80875, 0.0136359, 3.65625, 1.15512, idle
1.05688, 6.51725, 1.80875, 0.0136359, 4.3975, 2.37292, idle
1.05612, 4.88657, 1.8125, 0.0119896, 4.87875, 2.47164, idle
1.06193, 4.94344, 1.81375, 0.0131696, 5.1075, 2.60606, idle
1.06344, 6.18813, 1.81625, 0.0140868, 5.83625, 2.71377, idle
